CustomerID,TotalRevenue,CumulativeRevenue,CumulativeRevenuePct,CumulativeCustomerPct
14646,280206.02,280206.02,3.1529136238619846,0.02305209774089442
18102,259657.3,539863.3200000001,6.074610447881748,0.04610419548178884
17450,194390.79,734254.1100000001,8.261920235673937,0.06915629322268327
16446,168472.5,902726.6100000001,10.157594141952211,0.09220839096357768
14911,143711.17,1046437.7800000001,11.774650427160308,0.11526048870447211
12415,124914.53,1171352.31,13.180204538579174,0.13831258644536654
14156,117210.08,1288562.3900000001,14.499067202864376,0.16136468418626093
17511,91062.38,1379624.77,15.523712635261926,0.18441678192715535
16029,80850.84,1460475.61,16.43345652633424,0.2074688796680498
12346,77183.6,1537659.2100000002,17.30193616848723,0.23052097740894423
16684,66653.56,1604312.7700000003,18.0519304669784,0.2535730751498386
14096,65164.79,1669477.5600000003,18.785172936883598,0.2766251728907331
13694,65039.62,1734517.1800000004,19.517006978096582,0.2996772706316275
15311,60632.75,1795149.9300000004,20.19925435995946,0.32272936837252186
13089,58762.08,1853912.0100000005,20.86045272607047,0.3457814661134163
17949,58510.48,1912422.4900000005,21.518820057117477,0.3688335638543107
15769,56252.72,1968675.2100000004,22.151782786709415,0.39188566159520516
15061,54534.14,2023209.3500000003,22.76540783649099,0.4149377593360996
14298,51527.3,2074736.6500000004,23.34519954178991,0.437989857076994
14088,50491.81,2125228.4600000004,23.913339782468718,0.46104195481788846
15749,44534.3,2169762.7600000002,24.414445366135894,0.48409405255878285
12931,42055.96,2211818.72,24.887664354252546,0.5071461502996772
17841,40519.84,2252338.56,25.343598725586563,0.5301982480405717
15098,39916.5,2292255.06,25.792744238830306,0.5532503457814661
13798,37153.85,2329408.91,26.21080406439696,0.5763024435223606
16013,37130.6,2366539.5100000002,26.6286022780191,0.599354541263255
16422,34684.4,2401223.91,27.0188755394411,0.6224066390041494
15838,33643.08,2434866.99,27.397431736344647,0.6454587367450437
12748,33053.19,2467920.18,27.769350416261297,0.6685108344859382
17404,31906.82,2499827.0,28.12836999575538,0.6915629322268326
17389,31833.68,2531660.68,28.48656659470662,0.7146150299677271
13098,28882.44,2560543.12,28.811555467416696,0.7376671277086214
14680,28754.11,2589297.23,29.135100354714353,0.7607192254495159
13081,28337.38,2617634.61,29.45395614327505,0.7837713231904103
13408,28117.04,2645751.65,29.770332638250686,0.8068234209313049
17857,26879.04,2672630.69,30.072779000439233,0.8298755186721992
16333,26626.8,2699257.4899999998,30.37238712620272,0.8529276164130936
13777,25977.16,2725234.65,30.66468542041226,0.875979714153988
12753,21429.39,2746664.04,30.905811630627344,0.8990318118948823
12744,21279.29,2767943.33,31.145248896632943,0.9220839096357769
16210,21086.3,2789029.63,31.382514614717227,0.9451360073766712
17675,20374.28,2809403.9099999997,31.611768593587414,0.9681881051175657
17381,20275.61,2829679.5199999996,31.83991232512149,0.99124020285846
12471,19788.65,2849468.1699999995,32.06257672106429,1.0142923005993545
15039,19766.59,2869234.7599999993,32.28499289509329,1.0373443983402488
12731,18895.91,2888130.6699999995,32.49761206749462,1.0603964960811434
15159,18641.010000000002,2906771.6799999992,32.70736307281402,1.0834485938220377
12901,17654.54,2924426.2199999993,32.90601419276146,1.1065006915629323
12678,17628.46,2942054.6799999992,33.10437185724599,1.1295527893038266
14031,17286.86,2959341.539999999,33.29888579526843,1.1526048870447212
17428,17256.85,2976598.389999999,33.49306205697024,1.1756569847856155
13767,17220.36,2993818.749999999,33.686827728570755,1.19870908252651
13881,17159.52,3010978.269999999,33.87990882078616,1.2217611802674044
16839,16594.35,3027572.619999999,34.06663054858536,1.2448132780082988
12921,16587.09,3044159.709999999,34.253270585945096,1.2678653757491931
17677,16345.38,3060505.089999999,34.43719087177337,1.2909174734900875
15189,16225.39,3076730.479999999,34.619761014925444,1.313969571230982
14607,16209.5,3092939.979999999,34.802152361785126,1.3370216689718764
15856,16143.64,3109083.619999999,34.98380264358394,1.360073766712771
14051,15610.390000000001,3124694.0099999993,35.159452728849054,1.3831258644536653
15513,14758.220000000001,3139452.2299999995,35.325514089350705,1.4061779621945598
16133,14589.04,3154041.2699999996,35.48967181506647,1.4292300599354542
14866,14389.9,3168431.1699999995,35.65158879228207,1.4522821576763485
16705,14034.99,3182466.1599999997,35.80951227722991,1.4753342554172428
12681,13787.54,3196253.6999999997,35.96465142343935,1.4983863531581374
12621,13689.67,3209943.3699999996,36.11868932401398,1.5214384508990317
12540,13400.24,3223343.61,36.26947052157362,1.5444905486399263
12433,13375.87,3236719.48,36.419977504806916,1.5675426463808206
15498,13316.4,3250035.88,36.5698153240686,1.590594744121715
12477,13219.74,3263255.62,36.718565512768734,1.6136468418626098
17735,13110.02,3276365.64,36.86608111813332,1.636698939603504
16525,13027.45,3289393.0900000003,37.0126676354008,1.6597510373443984
14258,12669.98,3302063.0700000003,37.15523185495633,1.6828031350852928
13078,12627.94,3314691.0100000002,37.297323035107674,1.7058552328261871
12536,12601.830000000002,3327292.8400000003,37.43912042223231,1.7289073305670817
15640,12416.11,3339708.95,37.57882806439634,1.751959428307976
16000,12393.7,3352102.6500000004,37.718283546402255,1.7750115260488704
17340,12353.29,3364455.9400000004,37.857284329970426,1.7980636237897647
12682,12279.82,3376735.7600000002,37.99545841979395,1.8211157215306595
13113,12245.960000000001,3388981.72,38.13325151260926,1.8441678192715538
14606,12076.15,3401057.87,38.26913388179891,1.8672199170124482
12557,11990.960000000001,3413048.83,38.40405768231962,1.8902720147533425
12939,11581.8,3424630.63,38.534377562702076,1.913324112494237
15125,11528.48,3436159.11,38.6640974796918,1.9363762102351314
14194,11349.52,3447508.63,38.79180371609705,1.9594283079760257
12971,11189.91,3458698.54,38.91771400056842,1.98248040571692
14895,11138.710000000001,3469837.25,39.04304817615554,2.0055325034578146
12409,11072.67,3480909.92,39.16763926129899,2.028584601198709
17581,11025.24,3491935.16,39.29169665807565,2.0516366989396033
15482,10879.76,3502814.92,39.41411709546792,2.0746887966804977
13319,10845.550000000001,3513660.4699999997,39.536152597607646,2.097740894421392
17107,10797.48,3524457.9499999997,39.65764721001953,2.120792992162287
13340,10736.48,3535194.4299999997,39.778455442706054,2.143845089903181
17139,10650.77,3545845.1999999997,39.89829925561778,2.1668971876440755
16779,10611.720000000001,3556456.92,40.017703672984005,2.18994928538497
17865,10526.32,3566983.2399999998,40.13614715873471,2.2130013831258646
17706,10504.49,3577487.73,40.25434501056074,2.236053480866759
15251,10484.99,3587972.72,40.37232344591719,2.2591055786076533
14062,10464.85,3598437.5700000003,40.49007526344299,2.2821576763485476
14769,10416.98,3608854.5500000003,40.607288441666284,2.3052097740894424
15615,10399.74,3619254.2900000005,40.7243076332262,2.3282618718303367
15502,10384.93,3629639.2200000007,40.8411601807905,2.351313969571231
16180,10254.18,3639893.400000001,40.956541512795916,2.3743660673121254
16843,10196.57,3650089.9700000007,41.07127460978527,2.39741816505302
12590,9864.26,3659954.2300000004,41.18226851256907,2.4204702627939145
13199,9817.12,3669771.3500000006,41.29273199010281,2.443522360534809
13001,9785.970000000001,3679557.3200000008,41.402844963891546,2.466574458275703
15078,9743.11,3689300.4300000006,41.51247567153224,2.4896265560165975
12709,9706.52,3699006.9500000007,41.621694663858996,2.512678653757492
13458,9646.57,3708653.5200000005,41.73023909119335,2.5357307514983862
14733,9585.91,3718239.4300000006,41.83810096452539,2.5587828492392806
16523,9418.470000000001,3727657.900000001,41.944078781771914,2.581834946980175
12567,9401.28,3737059.1800000006,42.0498631749614,2.6048870447210697
14367,9227.82,3746287.0000000005,42.153695774262964,2.627939142461964
14667,9175.04,3755462.0400000005,42.256934486320176,2.6509912402028584
18092,9068.26,3764530.3000000003,42.35897169629419,2.6740433379437527
12451,9035.52,3773565.8200000003,42.46064051164183,2.6970954356846475
13969,9024.17,3782589.99,42.562181615352046,2.720147533425542
13488,8968.31,3791558.3000000003,42.663094175267844,2.743199631166436
13090,8910.82,3800469.12,42.763359850422795,2.7662517289073305
16033,8778.82,3809247.94,42.86214024486054,2.7893038266482253
17017,8694.26,3817942.1999999997,42.959969159469146,2.8123559243891196
17306,8631.31,3826573.51,43.05708975270542,2.835408022130014
16656,8625.8,3835199.3099999996,43.154148346723886,2.8584601198709083
17243,8540.05,3843739.3599999994,43.25024207088249,2.8815122176118027
14527,8507.13,3852246.4899999993,43.34596537503194,2.904564315352697
12683,8476.57,3860723.059999999,43.44134481419109,2.9276164130935913
18139,8438.34,3869161.399999999,43.536294084548594,2.9506685108344857
15358,8347.2,3877508.599999999,43.63021783608363,2.97372060857538
16558,8338.49,3885847.0899999994,43.72404358159558,2.996772706316275
14056,8152.71,3893999.7999999993,43.81577890701934,3.019824804057169
14936,8137.02,3902136.8199999994,43.90733768657603,3.0428769017980635
16672,8134.9400000000005,3910271.7599999993,43.9988730617093,3.065928999538958
13854,8109.5199999999995,3918381.2799999993,44.09012240778324,3.0889810972798526
14952,8099.49,3926480.7699999996,44.18125889502693,3.112033195020747
18109,8004.92,3934485.6899999995,44.271331268653746,3.1350852927616413
14796,7975.49,3942461.1799999997,44.3610724921934,3.1581373905025356
12428,7956.46,3950417.6399999997,44.45059958776299,3.18118948824343
15290,7943.22,3958360.86,44.53997770517578,3.2042415859843243
14849,7930.54,3966291.4,44.62921314562272,3.2272936837252195
12757,7834.650000000001,3974126.05,44.717369619645616,3.250345781466114
13093,7832.47,3981958.52,44.80550156403243,3.273397879207008
12435,7829.89,3989788.41,44.893604477932506,3.2964499769479025
13629,7792.36,3997580.77,44.98128509951956,3.319502074688797
17811,7761.82,4005342.59,45.06862208115887,3.342554172429691
15044,7634.7300000000005,4012977.32,45.15452903002281,3.3656062701705856
15194,7616.53,4020593.8499999996,45.2402311901818,3.38865836791148
18172,7561.68,4028155.53,45.32531617119429,3.4117104656523742
13263,7436.93,4035592.46,45.40899744940776,3.434762563393269
12980,7374.900000000001,4042967.36,45.4919807582054,3.4578146611341634
15465,7354.62,4050321.98,45.57473587387469,3.4808667588750577
17396,7330.8,4057652.78,45.657222963887264,3.503918856615952
12474,7324.09,4064976.8699999996,45.739634552130056,3.5269709543568464
12583,7281.38,4072258.2499999995,45.821565562043816,3.5500230520977407
13018,7277.7,4079535.9499999997,45.90345516413152,3.573075149838635
18229,7276.900000000001,4086812.8499999996,45.98533576451791,3.5961272475795294
16729,7205.33,4094018.1799999997,46.06641105020029,3.6191793453204246
16745,7180.7,4101198.88,46.14720919600339,3.642231443061319
16873,7123.62,4108322.5,46.22736507041757,3.6652835408022133
13324,7121.95,4115444.45,46.30750215378024,3.6883356385431076
16923,7069.08,4122513.5300000003,46.38704433720718,3.711387736284002
13985,7060.13,4129573.66,46.466485814100636,3.7344398340248963
14961,7044.68,4136618.3400000003,46.545753445637416,3.7574919317657907
12766,6989.63,4143607.97,46.62440164760236,3.780544029506685
12798,6977.04,4150585.0100000002,46.70290818529285,3.8035961272475793
12989,6924.110000000001,4157509.12,46.780819147919985,3.826648224988474
13027,6912.0,4164421.12,46.85859384729344,3.8497003227293685
16187,6911.4400000000005,4171332.56,46.93636224547598,3.872752420470263
16713,6910.78,4178243.34,47.014123217254934,3.895804518211157
17416,6893.42,4185136.76,47.09168885211532,3.9188566159520515
12705,6868.29,4192005.05,47.16897172103311,3.941908713692946
12476,6816.42,4198821.47,47.24567094214179,3.96496081143384
12830,6814.64,4205636.109999999,47.32235013446505,3.9880129091747345
15601,6776.56,4212412.669999999,47.398600845805646,4.011065006915629
16652,6773.97,4219186.639999999,47.47482241413823,4.034117104656524
18055,6761.34,4225947.979999999,47.55090186811128,4.057169202397418
16532,6748.8,4232696.779999998,47.6268402204162,4.080221300138312
15023,6720.41,4239417.189999999,47.70245912484566,4.103273397879207
13576,6717.34,4246134.529999998,47.778043485246315,4.126325495620101
15249,6688.46,4252822.989999998,47.85330288422944,4.149377593360995
16746,6680.11,4259503.099999999,47.928468327955095,4.17242969110189
16353,6675.71,4266178.809999999,48.00358426232349,4.195481788842784
12626,6620.48,4272799.289999999,48.07807874173727,4.218533886583679
16182,6617.65,4279416.9399999995,48.152541377632645,4.241585984324574
15144,6580.44,4285997.38,48.22658532189554,4.264638082065468
12472,6572.11,4292569.49,48.30053553594348,4.287690179806362
17338,6493.54,4299063.03,48.37360167040088,4.310742277547257
18223,6484.54,4305547.57,48.446566535718475,4.333794375288151
15694,6479.4,4312026.970000001,48.51947356510511,4.356846473029045
13225,6463.84,4318490.8100000005,48.59220551140114,4.37989857076994
13102,6424.09,4324914.9,48.664490185663006,4.402950668510835
12431,6419.95,4331334.850000001,48.736728276120566,4.426002766251729
16814,6416.7,4337751.550000001,48.808929797166535,4.4490548639926235
13871,6403.25,4344154.800000001,48.880979977109114,4.472106961733518
12359,6310.03,4350464.830000001,48.9519812338058,4.495159059474412
13668,6309.83,4356774.660000001,49.02298024007717,4.5182111572153065
13709,6307.650000000001,4363082.310000001,49.093954716712446,4.541263254956201
15005,6295.37,4369377.680000002,49.16479101723251,4.564315352697095
16126,6287.77,4375665.450000001,49.235541801590074,4.5873674504379895
17315,6281.23,4381946.680000002,49.30621899703937,4.610419548178885
14057,6211.66,4388158.340000002,49.37611338203795,4.633471645919779
12357,6207.67,4394366.010000002,49.445962871051215,4.6565237436606735
14060,6140.42,4400506.430000002,49.51505565454756,4.679575841401568
13418,6127.43,4406633.860000001,49.58400227291879,4.702627939142462
